origin,year,citation_num,works_cited_num,lat,long
"图书馆论坛,",2000,6,6,29.908385,121.637347
"图书馆论坛,",2000,2,2,23.148130,113.338930
"图书馆论坛,",2000,35,35,34.803323,113.662811
"图书馆论坛,",2000,5,5,22.968158,113.116502
"图书馆论坛,",2000,7,7,22.502937,113.401157
"图书馆论坛,",2000,29,29,23.092592,113.353991
"图书馆论坛,",2000,2,2,39.995304,116.308264
"图书馆论坛,",2000,5,5,23.108752,113.279836
"图书馆论坛,",2000,6,6,23.140058,113.299411
"图书馆论坛,",2000,12,12,30.262746,120.120629
"图书馆论坛,",2000,3,3,21.212695,110.400120
"图书馆论坛,",2000,6,6,,
"图书馆论坛,",2000,14,13,30.513969,114.413568
"图书馆论坛,",2000,7,7,30.623662,114.370427
"图书馆论坛,",2000,49,45,25.795910,114.886712
"图书馆论坛,",2000,44,44,22.534875,113.921946
"图书馆论坛,",2000,5,4,36.813487,118.054927
"图书馆论坛,",2000,12,12,22.968158,113.116502
"图书馆论坛,",2000,39,39,31.316284,121.392283
"图书馆论坛,",2000,30,29,34.781917,113.663642
"图书馆论坛,",2000,2,2,21.204000,110.415329
"图书馆论坛,",2000,3,2,23.128870,113.279080
"图书馆论坛,",2000,5,5,36.652014,117.028306
"图书馆论坛,",2000,4,4,23.108752,113.279836
"图书馆论坛,",2000,1,1,23.140058,113.299411
"图书馆论坛,",2000,64,64,23.116225,113.326073
"图书馆论坛,",2000,37,37,25.401351,119.762821
"图书馆论坛,",2000,22,22,29.629066,106.317703
"图书馆论坛,",2000,2,2,23.195923,113.361587
"图书馆论坛,",2000,57,57,23.129008,113.238072
"图书馆论坛,",2000,1,1,39.850218,116.377693
"图书馆论坛,",2000,4,4,32.447091,119.924370
"图书馆论坛,",2000,10,10,23.143571,113.317150
"图书馆论坛,",2000,3,2,23.191125,113.328000
"图书馆论坛,",2000,3,3,23.116225,113.326073
"图书馆论坛,",2000,1,1,30.593098,114.305392
"图书馆论坛,",2000,3,3,26.035480,119.309068
"图书馆论坛,",2000,14,7,39.987259,116.323009
"图书馆论坛,",2000,4,4,23.108752,113.279836
"图书馆论坛,",2000,2,2,23.123477,113.288282
"图书馆论坛,",2000,36,36,22.533423,113.935431
"图书馆论坛,",2000,28,28,31.207826,121.444654
"图书馆论坛,",2000,2,2,30.630869,104.083748
"图书馆论坛,",2000,17,17,22.600027,113.083594
"图书馆论坛,",2000,3,3,,
"图书馆论坛,",2000,16,16,24.437414,118.097385
"图书馆论坛,",2000,19,19,36.619637,109.463222
"图书馆论坛,",2000,3,3,23.092592,113.353991
"图书馆论坛,",2000,3,3,39.064312,117.127619
"图书馆论坛,",2000,4,4,23.137824,113.353603
"图书馆论坛,",2000,10,10,31.206910,121.445183
"图书馆论坛,",2000,5,5,29.532562,106.500082
"图书馆论坛,",2000,19,19,39.983905,116.348747
"图书馆论坛,",2000,16,16,23.081534,113.272724
"图书馆论坛,",2000,18,18,23.404974,113.185529
"图书馆论坛,",2000,1,1,23.099044,113.316981
"图书馆论坛,",2000,31,31,22.278291,113.545971
"图书馆论坛,",2000,28,28,22.530892,113.391838
"图书馆论坛,",2000,1,1,23.132503,113.280058
"图书馆论坛,",2000,8,8,23.132191,113.266530
"图书馆论坛,",2000,5,5,32.055156,118.757978
"图书馆论坛,",2000,11,11,28.174717,112.944870
"图书馆论坛,",2000,38,38,26.093612,119.312471
"图书馆论坛,",2000,21,21,22.545808,114.056671
"图书馆论坛,",2000,5,5,39.910409,116.417477
"图书馆论坛,",2000,5,5,36.000607,120.123679
"图书馆论坛,",2000,38,38,23.195923,113.361587
"图书馆论坛,",2000,5,5,23.360203,116.718875
"图书馆论坛,",2000,3,3,39.098765,117.160111
"图书馆论坛,",2000,6,6,21.221581,110.414958
"图书馆论坛,",2000,13,13,22.517645,113.392782
"图书馆论坛,",2000,11,11,23.132503,113.280058
"图书馆论坛,",2000,91,91,23.116225,113.326073
"图书馆论坛,",2000,4,4,30.263288,120.136784
"图书馆论坛,",2000,19,19,23.139206,113.348025
"图书馆论坛,",2000,17,17,39.943940,116.323321
"图书馆论坛,",2000,3,3,23.191125,113.328000
"图书馆论坛,",2000,9,9,39.098765,117.160111
"图书馆论坛,",2000,62,62,23.356704,116.695367
"图书馆论坛,",2000,12,9,21.198937,110.403628
"图书馆论坛,",2000,28,26,23.125177,113.280640
"图书馆论坛,",2000,5,5,,
"图书馆论坛,",2000,23,23,22.502937,113.401157
"图书馆论坛,",2000,33,30,31.818544,119.980752
"图书馆论坛,",2000,10,9,34.820615,113.533269
"图书馆论坛,",2000,1,1,30.537860,114.365248
"图书馆论坛,",2000,12,12,28.148609,112.904892
"图书馆论坛,",2000,30,28,39.077851,121.741322
"图书馆论坛,",2000,9,9,31.206910,121.445183
"图书馆论坛,",2000,8,8,23.198905,113.290621
"图书馆论坛,",2000,22,22,40.004517,116.324409
"图书馆论坛,",2000,23,23,40.004874,116.324691
"图书馆论坛,",2000,4,4,31.206910,121.445183
"图书馆论坛,",2000,5,5,23.140058,113.299411
"图书馆论坛,",2000,13,12,30.537860,114.365248
"图书馆论坛,",2000,3,3,22.493510,113.921603
"图书馆论坛,",2000,13,13,23.164465,113.342270
"图书馆论坛,",2000,10,9,23.101918,113.311651
"图书馆论坛,",2000,12,12,22.530892,113.391838
"图书馆论坛,",2000,1,1,26.221936,111.631109
"图书馆论坛,",2000,28,27,37.853818,112.523179
"图书馆论坛,",2000,1,1,23.177696,113.357466
"图书馆论坛,",2000,3,2,23.093079,113.304294
"图书馆论坛,",2000,4,4,31.280567,121.491716
"图书馆论坛,",2000,1,1,34.811853,114.368181
"图书馆论坛,",2000,4,4,29.534237,106.455126
"图书馆论坛,",2000,3,3,22.502937,113.401157
"图书馆论坛,",1999,10,10,22.502937,113.401157
"图书馆论坛,",1999,17,17,23.116225,113.326073
"图书馆论坛,",1999,13,13,23.164465,113.342270
"图书馆论坛,",1999,3,3,22.536615,113.999681
"图书馆论坛,",1999,9,9,23.140058,113.299411
"图书馆论坛,",1999,10,10,23.195923,113.361587
"图书馆论坛,",1999,15,15,30.537860,114.365248
"图书馆论坛,",1999,1,1,23.191125,113.328000
"图书馆论坛,",1999,4,3,22.517645,113.392782
"图书馆论坛,",1999,3,3,39.984406,116.421089
"图书馆论坛,",1999,5,5,23.132282,113.279828
"图书馆论坛,",1999,5,5,23.024300,113.096578
"图书馆论坛,",1999,12,12,22.968158,113.116502
"图书馆论坛,",1999,4,4,34.674392,112.340931
"图书馆论坛,",1999,1,1,21.203614,110.409748
"图书馆论坛,",1999,4,4,22.530892,113.391838
"图书馆论坛,",1999,6,6,23.129583,113.347687
"图书馆论坛,",1999,4,4,23.129583,113.347687
"图书馆论坛,",1999,2,2,23.134379,113.287614
"图书馆论坛,",1999,3,3,22.545808,114.056671
"图书馆论坛,",1999,11,10,23.303581,113.568817
"图书馆论坛,",1999,1,1,23.410291,116.635530
"图书馆论坛,",1999,9,9,30.263288,120.136784
"图书馆论坛,",1999,1,1,26.033463,119.208187
"图书馆论坛,",1999,1,1,23.140058,113.299411
"图书馆论坛,",1999,1,1,22.502937,113.401157
"图书馆论坛,",1999,3,3,31.206910,121.445183
"图书馆论坛,",1999,2,2,22.530892,113.391838
"图书馆论坛,",1999,1,1,22.517645,113.392782
"图书馆论坛,",1999,7,6,29.841443,114.322492
"图书馆论坛,",1999,7,7,28.180026,112.944468
"图书馆论坛,",1999,1,1,23.383629,113.216806
"图书馆论坛,",1999,1,1,23.131843,113.285605
"图书馆论坛,",1999,7,7,22.502937,113.401157
"图书馆论坛,",1999,13,13,23.148130,113.338930
"图书馆论坛,",1999,8,8,23.055191,113.411371
"图书馆论坛,",1999,4,4,23.116225,113.326073
"图书馆论坛,",1999,1,1,22.278291,113.545971
"图书馆论坛,",1999,1,1,,
"图书馆论坛,",1999,3,3,31.025495,121.436962
"图书馆论坛,",1999,45,45,23.496740,116.429961
"图书馆论坛,",1999,9,8,30.537860,114.365248
"图书馆论坛,",1999,1,1,31.646855,120.740499
"图书馆论坛,",1999,6,6,22.968158,113.116502
"图书馆论坛,",1999,5,5,22.565245,113.913987
"图书馆论坛,",1999,1,1,34.215551,117.144623
"图书馆论坛,",1999,3,3,39.104131,117.169077
"图书馆论坛,",1999,7,7,22.545808,114.056671
"图书馆论坛,",1999,13,13,22.530892,113.391838
"图书馆论坛,",1999,3,3,25.859256,114.933356
"图书馆论坛,",1999,20,20,34.785234,113.662758
"图书馆论坛,",1999,1,1,22.536615,113.999681
"图书馆论坛,",1999,14,14,23.191125,113.328000
"图书馆论坛,",1999,19,19,22.530892,113.391838
"图书馆论坛,",1999,1,1,31.845585,117.282272
"图书馆论坛,",1999,1,1,23.140058,113.299411
"图书馆论坛,",1999,4,4,37.383542,118.016974
"图书馆论坛,",1999,5,5,22.551073,114.047646
"图书馆论坛,",1999,5,5,23.121201,113.257879
"图书馆论坛,",1999,10,10,,
"图书馆论坛,",1999,15,15,28.684830,115.901591
"图书馆论坛,",1999,26,26,23.195923,113.361587
"图书馆论坛,",1999,2,2,23.063893,113.530259
"图书馆论坛,",1999,2,2,,
"图书馆论坛,",1999,41,41,28.188118,112.997970
"图书馆论坛,",1999,2,1,22.541253,114.087437
"图书馆论坛,",1999,2,2,21.199076,110.410083
"图书馆论坛,",1999,11,11,30.623662,114.370427
"图书馆论坛,",1999,5,5,22.556917,114.127324
"图书馆论坛,",1999,15,15,23.129583,113.347687
"图书馆论坛,",1999,14,14,22.545808,114.056671
"图书馆论坛,",1999,12,12,23.132286,113.323044
"图书馆论坛,",1999,2,2,30.367804,114.260551
"图书馆论坛,",1999,18,18,23.102544,114.388811
"图书馆论坛,",1999,1,1,34.196646,117.185340
"图书馆论坛,",1999,10,10,23.114629,113.287254
"图书馆论坛,",1999,1,1,23.360203,116.718875
"图书馆论坛,",1999,6,6,21.365981,110.256140
"图书馆论坛,",1999,38,38,30.415216,114.316982
"图书馆论坛,",1999,29,29,23.360203,116.718875
"图书馆论坛,",1999,1,1,23.139642,113.298301
"图书馆论坛,",1999,3,3,23.116225,113.326073
"图书馆论坛,",1999,2,2,22.911341,113.375200
"图书馆论坛,",1999,3,3,22.502937,113.401157
"图书馆论坛,",1999,11,11,23.410291,116.635530
"图书馆论坛,",1999,5,5,23.132191,113.266530
"图书馆论坛,",1999,3,3,22.278291,113.545971
"图书馆论坛,",1999,2,2,23.410291,116.635530
"图书馆论坛,",1999,5,5,23.116225,113.326073
"图书馆论坛,",1999,11,11,22.171718,111.796994
"图书馆论坛,",1999,1,1,23.040280,113.105744
"图书馆论坛,",1999,7,7,23.132191,113.266530
"图书馆论坛,",1999,11,11,22.545808,114.056671
"图书馆论坛,",1999,4,4,23.132191,113.266530
"图书馆论坛,",1999,10,9,23.143571,113.317150
"图书馆论坛,",1999,6,6,22.520957,113.039642
"图书馆论坛,",1999,2,2,23.146375,113.311130
"图书馆论坛,",1999,29,29,22.548703,113.882718
"图书馆论坛,",1999,4,4,38.847698,105.724815
"图书馆论坛,",1999,7,7,22.814048,108.338593
"图书馆论坛,",1999,41,41,36.692657,117.148418
"图书馆论坛,",1999,1,1,23.537125,116.375750
"图书馆论坛,",1999,11,11,23.134293,113.255678
"图书馆论坛,",1999,4,4,23.129162,113.264434
"图书馆论坛,",1999,8,8,23.021548,113.121416
"图书馆论坛,",1999,3,3,22.533423,113.935431
"图书馆论坛,",1999,11,11,41.851110,123.797571
"图书馆论坛,",1999,4,4,22.533423,113.935431
"图书馆论坛,",1999,9,9,22.517645,113.392782
"图书馆论坛,",1999,60,60,23.410291,116.635530
"图书馆论坛,",1999,6,6,28.185897,112.949101
"图书馆论坛,",1999,3,2,23.496740,116.429961
"图书馆论坛,",1999,17,17,34.646236,112.472362
"图书馆论坛,",1999,22,22,23.132286,113.323044
"图书馆论坛,",1999,2,2,23.354553,113.518066
"图书馆论坛,",1999,6,6,23.410291,116.635530
"图书馆论坛,",1999,5,5,30.537860,114.365248
"图书馆论坛,",1999,1,1,,
"图书馆论坛,",1999,5,5,30.623662,114.370427
"图书馆论坛,",1999,1,1,23.110704,113.367149
"图书馆论坛,",1999,5,5,22.517645,113.392782
"图书馆论坛,",1999,61,61,22.533423,113.935431
"图书馆论坛,",1999,1,1,22.502937,113.401157
"图书馆论坛,",1999,2,2,23.116603,113.321559
"图书馆论坛,",1999,2,2,31.977633,119.570702
"图书馆论坛,",1999,21,21,30.593098,114.305392
"图书馆论坛,",1999,1,1,28.148609,112.904892
"图书馆论坛,",1999,12,12,30.542554,114.366174
"图书馆论坛,",1999,10,10,25.052952,102.700578
"图书馆论坛,",1999,25,25,39.988369,116.361839
"图书馆论坛,",1999,2,2,30.536207,114.359412
"图书馆论坛,",1999,3,3,30.535956,114.362712
"图书馆论坛,",1999,51,51,23.410291,116.635530
"图书馆论坛,",1999,14,14,23.542782,116.373985
"图书馆论坛,",1999,14,12,38.971264,121.575790
"图书馆论坛,",1999,10,10,,
"图书馆论坛,",1999,12,12,30.263998,120.136218
"图书馆论坛,",1999,21,20,23.143571,113.317150
"图书馆论坛,",1999,12,12,36.682522,117.074157
"图书馆论坛,",1999,13,13,26.093612,119.312471
"图书馆论坛,",1999,1,1,30.262746,120.120629
"图书馆论坛,",1999,7,6,23.164465,113.342270
"图书馆论坛,",1999,1,1,23.114940,114.414938
"图书馆论坛,",1999,10,10,22.545808,114.056671
"图书馆论坛,",1999,51,51,23.063893,113.530259
"图书馆论坛,",1999,2,2,36.665855,117.510438
"图书馆论坛,",1999,13,13,28.128753,113.009793
"图书馆论坛,",1999,1,1,22.815245,108.334719
"图书馆论坛,",1999,5,5,22.530892,113.391838
"图书馆论坛,",1999,15,15,23.101918,113.311651
"图书馆论坛,",1999,3,3,23.140058,113.299411
"图书馆论坛,",1999,16,16,23.129583,113.347687
"图书馆论坛,",1999,2,2,23.116225,113.326073
"图书馆论坛,",1999,54,54,30.537860,114.365248
"图书馆论坛,",1999,28,28,23.140058,113.299411
"图书馆论坛,",1999,10,10,36.072778,120.419176
"图书馆论坛,",1999,1,1,35.596439,116.969024
"图书馆论坛,",1999,14,14,28.213961,112.983110
"图书馆论坛,",1999,42,42,22.502937,113.401157
"图书馆论坛,",1999,2,2,40.004517,116.324409
"图书馆论坛,",1999,1,1,22.278291,113.545971
"图书馆论坛,",1999,14,14,23.131535,113.298244
"图书馆论坛,",1999,22,22,23.092592,113.353991
"图书馆论坛,",1999,23,23,,
"图书馆论坛,",1999,8,8,23.131843,113.285605
"图书馆论坛,",1999,7,7,23.164465,113.342270
"图书馆论坛,",1999,3,2,29.981140,120.571268
"图书馆论坛,",1999,1,1,40.004517,116.324409
"图书馆论坛,",1999,3,3,22.530892,113.391838
"图书馆论坛,",1999,18,17,22.536615,113.999681
"图书馆论坛,",1999,38,37,22.502937,113.401157
"图书馆论坛,",1999,9,9,22.502937,113.401157
"图书馆论坛,",1999,2,2,23.101918,113.311651
"图书馆论坛,",1999,13,13,23.099044,113.316981
"图书馆论坛,",1999,4,4,38.081750,114.493250
"图书馆论坛,",1999,3,3,23.129583,113.347687
"图书馆论坛,",1999,3,3,22.502937,113.401157
"图书馆论坛,",1999,10,10,24.570708,118.101456
"图书馆论坛,",1999,1,1,29.784630,118.186610
"图书馆论坛,",1999,3,3,34.215551,117.144623
"图书馆论坛,",1999,2,2,23.148130,113.338930
"图书馆论坛,",1999,10,10,23.134293,113.255678
"图书馆论坛,",1999,5,5,22.568190,114.068855
"图书馆论坛,",1999,1,1,24.437414,118.097385
"图书馆论坛,",1998,2,2,22.548703,113.882718
"图书馆论坛,",1998,2,2,34.860443,113.649819
"图书馆论坛,",1998,1,1,22.502937,113.401157
"图书馆论坛,",1998,12,12,22.502937,113.401157
"图书馆论坛,",1998,52,48,34.746703,113.637211
"图书馆论坛,",1998,5,5,30.658629,104.063466
"图书馆论坛,",1998,3,3,39.923779,116.384739
"图书馆论坛,",1998,21,21,22.502937,113.401157
"图书馆论坛,",1998,8,8,23.108752,113.279836
"图书馆论坛,",1998,5,5,22.502937,113.401157
"图书馆论坛,",1998,2,2,23.537125,116.375750
"图书馆论坛,",1998,17,17,22.548703,113.882718
"图书馆论坛,",1998,2,2,22.556372,114.127303
"图书馆论坛,",1998,6,6,23.145393,113.354661
"图书馆论坛,",1998,2,2,22.814048,108.338593
"图书馆论坛,",1998,1,1,23.130270,113.347496
"图书馆论坛,",1998,3,3,23.410291,116.635530
"图书馆论坛,",1998,6,5,,
"图书馆论坛,",1998,3,3,22.530745,113.923764
"图书馆论坛,",1998,2,2,23.191125,113.328000
"图书馆论坛,",1998,2,2,23.116225,113.326073
"图书馆论坛,",1998,2,2,30.029752,120.580232
